荒蛮故事 Relatos salvajes,8.8,全部 67827 条,"“跟你做的比起来，我那做的都不算什么” 魔性十足，荒诞满分。每个人都有过一闪而过的犯罪念头，这部片子把我们没敢做出来的那部分呈现出来，狠狠戳中我们的软肋。这个世界总是如此厌倦又可笑。“没人不希望恶有恶报，但又没人愿意脏了自己的手。”
人生的大喜大悲实在是太TM刺激了。8.7
把新闻故事拍成电影到底有什么意思啦？只喜欢两个司机斗狠那段……婚礼也马马虎虎吧……其它都很无聊。
本年度最惊喜的一部喜剧片。6个故事罗列在一起，不拥挤不仓促，每个独立都有各自独立的笑点，整个集合在一起就像一头猎豹一样，用冷冷的双眼观望这个社会。还有每个故事的镜头，场景运动都相对独立，具有新意。非常的阿莫多瓦和鞋拔子昆丁。
碎片化的形式，有点像之前罗马尼亚一堆人鼓捣的《黄金时代的故事》，只不过这边是一个人拍的。观感挺不错，但说“经典”，还远远称不上。即便有的碎片很完整很精彩，像公路恶斗。也有作到死的相爱相杀，文青们的最爱。可是，终究缺乏一个形式上的统一，并且太容易分出高下。"
贫民窟的百万富翁 Slumdog Millionaire,8.6,全部 65677 条,"得2000万的时候全场欢呼，我却哭了，为他哥。life is shit, but god is great.
近年最弱金像影片。
他亲吻着她脸上的疤痕，那是为他而受的伤害。这片子挺感人的，可是，现实中又有谁能如此坚持，等待命中注定？
深刻体会到命中注定一词的含义了。怎么那么多人打5星，我客观点还是给了4星。没办法，最高就是5星，我觉得这片子不至于最高，要不然猜火车该往哪放呢！
实至名归"
头号玩家 Ready Player One,8.7,全部 249525 条,"请不要在彩蛋期间插播电影！（普通导演是在电影期间插播广告，二逼导演是在广告期间插播电影，文艺导演是在电影期间插播彩蛋，牛逼导演是在彩蛋期间插播电影） 层出不穷的惊喜和反转，无处不在的彩蛋和致敬。这是导演送给影迷的最好礼物，也是他写给电影的一封情书。片尾无彩蛋，因为电影本身就是彩蛋
走马观花的IP大赏，剧情人物基本不通，鸡汤也撒得不知所云。适合跟塑料姐妹们一起假嗨
9。我爱这部电影，就好像我的梦想是能进入马丁·斯科塞斯的《出租车司机》，看罗伯特德尼罗枪杀嫖客和鸡头，营救朱迪·福斯特。所以，我爱这部电影。
它是你们的情书，我的命。
要哭了，每个友邻都是五星好评，而我羞愧地半路睡着了……就感觉故事蛮老套的，那些让人嗨的点，心里只是“哦”了一下。"
黑天鹅 Black Swan,8.6,全部 128337 条,"那一颗星星是被吓掉的
“我感受到了，感到了……完美。”一段用走火入魔来成就的完美，亦真亦假、亦实亦幻。影片从始至终都弥漫着黑暗的色调，很惊悚，很压抑，无论配乐还是摄影都极其吸引观众。娜塔莉·波特曼颠覆以往，奉献了一场精彩的演出。★★★★★
有点无聊 教育我们不要逼自己太紧
镜子用多了，想不精神分裂都难。故事基本就是天鹅湖的变奏，与《摔跤手》一样的手持摄影，却少了摔跤手的写实风，多了些超现实的感觉与舞台味。女主、摄影、配乐、女配都很有实力。波特曼，好运！
娜塔莉·波特曼的演技啊！达伦·阿罗诺夫斯基的黑暗啊！"
人生果实 人生フルーツ,9.5,全部 28626 条,"【20180117】很美好。让人不怕老。
看这部片子的时候突然想到，生命的长度也许不该从出生计算到临终，而应该由自己觉得开心值得的一刻一秒累加而成，这才是“人”生。
有趣的活着，体面的告别
风吹枯叶落，落叶生肥土，肥土丰香果，孜孜不倦，不紧不慢。这样符合自然规律的生活要花几十年的时间去准备，才能收获成熟的果实。一生的每一分每一秒都没有浪费，这种从“始”至“终”的生命力平凡又伟大。
实力羡慕花子，爷爷奶奶太宠溺了吧……树木希林的旁白好好听……生死部分也特别好。"
花样年华 花樣年華,8.6,全部 71440 条,"谁先感到了寂寞，谁就输了。
隐忍的中年激情。＂我一开始只是想知道他们是怎么开始的，后来我发现原来一切都是在不知不觉中发生的。＂
最喜欢的一幕，还是突然响起的《Quizas Quizas Quizas》前奏，电话这头的周慕云，电话那头的苏丽珍，没有对话，但彼此好像听得见对方的心跳。无论故事还是爱情本身的可能，一切尽在不言中。这就是王家卫。
一切都退去了，香港、1962年、那个陈旧的秘密…“如果多一张船票，你会不会和我一起走？”也许~也许~
张曼玉的手会演戏，怀旧中黄色的氛围……"
你的名字。 君の名は。,8.4,全部 223927 条,"这部片深刻地告诉我们 一个有好剧本的诚哥有多可怕 ☄
这一次要给新海诚打200分，在我鄙视他不过只是纯情小清新的10年前，没料到有朝一日会在电影院里哭到断气。恍惚看到了穿越时空少女时期的细田守。为所有的少女心和中二病鼓掌，青春不死就能相遇，就能拯救地球。现在我抹着眼泪走出影厅，看到后排的少年摘下眼镜，嚎啕大哭起来。。。
谁，谁说新海诚这次会讲故事了？啊？大概是他看了一部交换身体的电影，一部穿越时空的电影，一部谈着谈着恋爱就失忆的电影，然后觉得“我要整个牛逼的”，就把几部电影的材质糅成了现在这个东西。叙事乱七八糟，逻辑bug满天飞，动不动就泪流满面。真是手动再见。
错过和努力才是爱和青春的墓志铭
你我相逢在黑夜的空中，你有你的我有我的方向，你记得也好，最好你忘掉，在这交会时互放的光亮。"
卢旺达饭店 Hotel Rwanda,8.9,全部 32165 条,"我们看了那些屠杀的镜头 然后继续吃大餐
我不再抱怨我生在中国，我不再抱怨我生在80年代。只希望人类自毁灭亡的那天能来得再晚些。任何敢凌驾于生命之上的东西都是狗屎。
     记者和保罗对话，对于外国观众看到图西族遭受的惨象后所可能的反应作出的揣测，令我想起《关于他人的痛苦》，苏珊·桑塔格在书中提到，我们看多了反映苦难的照片，就会在某种层面上以为自己真的帮助了那些身陷囫囵的人。当然这是一句题外话，但与我们切身相关。
人祸最惨。可我们看完新闻，还是会安心的吃完晚餐。
一直在期待那段经典音乐出现，结果出现了，感人指数又没跟上来，导致看完感觉平平。晕勒个去~"
釜山行 부산행,8.5,全部 165770 条,"翻遍全中国就连一个看着像孔侑这么舒服的男演员都找不出来
丧尸再也不是西方的专利了！韩国影人再一次向世人证明了他们非凡的叙事能力和精巧的借鉴本事。没有好莱坞式拯救人类的大英雄主义，多了的是人性的反思与情感的刻画。无论怎么看，这部电影都是亚洲影界的头一遭，五星鼓励！
目前亚洲商业片的最高水准 看完之后对国产电影充满了愤怒。
大叔真屌，不过这个故事怎么看都是一个贱人害死一堆好人，让人生气
同在亞洲，差距好大，越看越沮喪。"
忠犬八公物语 ハチ公物語,9.2,全部 17084 条,"美版的才是忠诚，日版的看到是凄惨和无奈，无家可归，忍饥受冻，被人遗弃，追打，如果给他一个家，像教授一样爱它，它也不会这么凄惨，只能在车站那苦苦的等待那个唯一爱它的人。
喜欢教授那句话：人有人格，狗也有“狗格”。日本动物爱护管理中心主页上写着：1.无法继续豢养的动物，请不要丢弃（以前是免费，现在只需交付2000日元即可由保护中心收容接管）。2. 遗弃、虐待动物是犯罪。3. 遗弃动物者，处以50万日元以下罚款。4. 杀、伤动物者，处以一年以下刑拘或100万元以下罚款。
“为什么要等一个永远不会来的人了？” 比美版更平实、简单，没有煽情和太戏剧化的情节，但美版先入为主，还是更喜欢美版。
美版突出悲伤氛围的塑造，日版则显得更加真实。除了八公与主人外，日版更多地刻画了八公与其他一些人之间的种种。相比美版里大家都爱的八公，日版里的八公则是忠诚过头而遭到其他人厌烦像踢皮球一般推搡的对象，也因此更加真实感人。
反复叮嘱家人：狗狗也有狗狗的权力，要保护狗狗权力的教授，台风天担心阿八着凉所以淋雨把阿八抱进屋取暖的教授。给阿八抓虱子还要整齐排列的强迫症教授。和阿八一起洗澡的教授，看到阿八在车站接自己，满足骄傲的教授。想到这么温柔的人一会儿就要死了，我的眼泪根本止不住。阿八啊，你久等了。"
头脑特工队 Inside Out,8.7,全部 87158 条,"不止是卖萌的画面和天马行空的想象力，看完电影后会重新审视自己的情绪，记忆，甚至梦境。BingBong消失的时候我哭得和Toy story3结尾时一样……
当有天我们会为快乐的回忆流下眼泪，那种笑中有泪的感觉就是长大啊。本质上只是一个儿童故事，但皮克斯的想象力让人叹为观止，尤其是构造出一个妙趣横生而又严谨有序的脑洞世界，看完后好想扒看每个人的脑内呀！！！
好看，想不到一个动画片竟然看得我老泪纵横，从头到尾多处泪点。并不是说有多悲，而是从心底的感动。它会唤起你诸多的回忆，那些亲情与爱，难忘（或已经忘记的）回忆瞬间，一切都是这么真实又细腻，又是在这么一个充满想象力的故事基础上呈现。最终仍是成长与告别。真是服气。
那时你第一次明白人生不只由欢乐主导，第一次了解万物皆有反面，第一次忘却曾经觉得重要的记忆，第一次在无知无觉中送走曾经无比重要的成长点滴。第一次接受残缺，第一次懂得如何抱着怎么都会有的不完美继续小心翼翼走下去。令人赞叹的主题，毫不拖沓的情节推进，永不让人失望的皮克斯。
这部探索“脑洞”的动画新意十足，重回最高水准的皮克斯用它成熟而独特的叙事节奏牵引观众的内心，成长道路上的阵痛与迷茫最终迸发"
雨人 Rain Man,8.7,全部 41407 条,"如果影片可以不那么拖沓.我会把它列为四星.结尾很感人.中间有很多情节可以砍掉.
生活在自己的世界里，也可以让周围的人显得可笑和渺小。赞。另外达斯丁霍夫曼演的太赞。
""查理,带我回家""---腹黑兄控美少年与天才忠犬攻州际蜜月行
任性是缺点，坚持任性就是自闭症，我不过是病的稍微重一点儿而已，就已经很难被世界容忍了
也没人告诉我这是公路片啊！不然我早就看了。“其实他什么都明白”。深深的手足情，达斯汀霍夫曼惟妙惟肖，影帝当之无愧，阿汤哥也丢掉故意耍帅的表情，两个人都太棒了！找个人和你一起旅行吧，你会更看懂TA……"
模仿游戏 The Imitation Game,8.7,全部 86118 条,"看完之后才理解为什么学校的数学楼叫alan turing building，为什么工程学院的咖啡馆叫enigma cafe
1最佳soul mate是去掉性吸引力 你仍是完美伴侣  2唯一爱你的方式，是建造一部解决人类所有问题的机器，冠以你名。 卷福又上升了一个新高度，演绎淋漓尽致  结巴天才四星半
重度虐伤。我承受不了图灵所承受的这种委屈，這個世界亏欠他太多太多。
什么片子配上Alexandre Desplat这种学院派的煽情配乐都能让你感动，更别提这片子还有讨人喜欢的腐国文艺片气质，还有男女主角优秀的表演和一群熟脸配戏，背后还隐藏着一个伟大的男同爱情故事。不过将图灵的一生编排进这样的颁奖季类型片，时代背景，无名英雄，天才与自闭，没什么惊喜。★★★
最后她去看望他，拥抱他。他孤独地站在那一排为之奉献一生并恩泽全人类的庞大机器面前说，I’m not alone，never have been。然后伸手抚摸那些柔软的冰冷。它是他的恋人。而谁记得，孤独的孩子，你是造物的恩宠。"
