Movie Name,Movie Score,Comments Number,Top 5 Comment
花样年华,8.6,386710,"['张小姐小腿不错，梁先生发型不错。', '深夜，雨巷，慢镜头；暧昧，寡欢，语还休。与君淡如水，千杯亦不醉。', '“回去给我打个电话，你不用说话，响三下就好。”看这部时真的会觉得旗袍就是为张曼玉而生。', '最棒的故事不是大战七七四十九个回合，而是欲言又止。', '又观一遍，无法用言语形容。戈达尔（形式））+安东尼奥尼（疏离）+成濑（女性）。场景在时间线上“跳接”；戏中戏无缝接；慢镜头+配乐；正位镜头的平移自《随心所欲》；风华绝代的张曼玉；王家卫第一次这么正经，没有画外音旁白，日光下的镜头也是第一次吗。']"
你的名字。,8.4,922966,"['这部片深刻地告诉我们 一个有好剧本的诚哥有多可怕 ☄', '错过和努力才是爱和青春的墓志铭', '只有新海诚才能让我一次又一次感受到爱情的纯粹与美好。被爱情伤得遍体鳞伤的我，不再相信爱情的我，突然会想，不如再勇敢地去谈一场恋爱？嗯，好像可以！', '一般吧，没感觉到泪点，一直觉得这种日漫太理想中二，豆瓣评分虚高', '你我相逢在黑夜的空中，你有你的我有我的方向，你记得也好，最好你忘掉，在这交会时互放的光亮。']"
卢旺达饭店,8.9,194244,"['我们看了那些屠杀的镜头 然后继续吃大餐', '我不再抱怨我生在中国，我不再抱怨我生在80年代。只希望人类自毁灭亡的那天能来得再晚些。任何敢凌驾于生命之上的东西都是狗屎。', '很早以前看黑镜头就知道这段历史了\r\n片中还是侧重于胡图族对图西族的屠杀\r\n但实际上 在图西族控制的地区 \r\n对胡图族也发生着同样的杀戮\r\n这是一场无法说清的事实\r\n事实没有真相\r\n只有荒谬的让人不可理解\r\n人们用最原始的武器棍棒刀叉去和自己的邻居搏命\r\n只因为他们觉得 不杀死对方对方就会来杀自己', '记着人世的罪恶，也记着在罪恶中的人性光芒', '一直在期待那段经典音乐出现，结果出现了，感人指数又没跟上来，导致看完感觉平平。晕勒个去~']"
釜山行,8.5,742315,"['一切灾难皆人性，唉，最后那一枪要是开了，就是神作了。', '丧尸再也不是西方的专利了！韩国影人再一次向世人证明了他们非凡的叙事能力和精巧的借鉴本事。没有好莱坞式拯救人类的大英雄主义，多了的是人性的反思与情感的刻画。无论怎么看，这部电影都是亚洲影界的头一遭，五星鼓励！', '目前亚洲商业片的最高水准 看完之后对国产电影充满了愤怒。', '同在亞洲，差距好大，越看越沮喪。', '有这么好看？可是全程看完无燃点，bug还多到不行。若说是讲人性，感觉演员的表演痕迹都好重，情绪渲染也不到位，始终没能看进去...小演员灵气不足，最后哭着唱歌的样子也是丑到我了']"
忠犬八公物语,9.2,122656,"['美版的才是忠诚，日版的看到是凄惨和无奈，无家可归，忍饥受冻，被人遗弃，追打，如果给他一个家，像教授一样爱它，它也不会这么凄惨，只能在车站那苦苦的等待那个唯一爱它的人。', '美版突出悲伤氛围的塑造，日版则显得更加真实。除了八公与主人外，日版更多地刻画了八公与其他一些人之间的种种。相比美版里大家都爱的八公，日版里的八公则是忠诚过头而遭到其他人厌烦像踢皮球一般推搡的对象，也因此更加真实感人。', '美国版的更偏童话一点，日版更贴近事实', '反复叮嘱家人：狗狗也有狗狗的权力，要保护狗狗权力的教授，台风天担心阿八着凉所以淋雨把阿八抱进屋取暖的教授。给阿八抓虱子还要整齐排列的强迫症教授。和阿八一起洗澡的教授，看到阿八在车站接自己，满足骄傲的教授。想到这么温柔的人一会儿就要死了，我的眼泪根本止不住。阿八啊，你久等了。', '我妈从未养过除了我爸 我 三条鱼之外的任何活物，但是我有个习惯，看到动物题材的任何东西，泪腺都会特别发达，甚至是角马迁徙纪录片，我记得看完八公心里唯一的感觉就是我会有自己的狗跟喵的，动物跟人之间的感情，纯粹简单，你养我，我忠你，不离不弃']"
头脑特工队,8.7,397443,"['不止是卖萌的画面和天马行空的想象力，看完电影后会重新审视自己的情绪，记忆，甚至梦境。BingBong消失的时候我哭得和Toy story3结尾时一样……', '那时你第一次明白人生不只由欢乐主导，第一次了解万物皆有反面，第一次忘却曾经觉得重要的记忆，第一次在无知无觉中送走曾经无比重要的成长点滴。第一次接受残缺，第一次懂得如何抱着怎么都会有的不完美继续小心翼翼走下去。令人赞叹的主题，毫不拖沓的情节推进，永不让人失望的皮克斯。', '为嘛我觉得不怎么好看，有点无聊', '愿我们都不用长大 每一座城堡都能永远存在', '这部探索“脑洞”的动画新意十足，重回最高水准的皮克斯用它成熟而独特的叙事节奏牵引观众的内心，成长道路上的阵痛与迷茫最终迸发']"
雨人,8.7,298120,"['ray……听上去很像rain，愚顿的哥哥曾经对心爱的弟弟说，我是rain man。直到生命进行到成人的阶段，弟弟才突然想起，童年时，他的生活中曾经有一个爱他疼他的雨人……', '原来童年最好的伙伴竟然是最亲密的兄长', '剧情真的好赞的，没想到自己一直寻找的人就是自己最亲的人，查理从一开始的不接受到后来的分不开，也让人看见了他的成长，哥哥最后没有跟他走，却能得到更好的照顾。有的人觉得结局不好，但我觉得这就是最好的结局。', '不是我的菜', '这部片子真是经典！即使过去了三十年，现在看来仍觉得不过时，对自闭症患者的了解，以及少数患者具有的特殊能力都有了一定了解。但是最打动人的还是兄弟手足之情。']"
模仿游戏,8.7,411828,"['太惨了，做人怎么能这么惨，惨得我和女士看完电影坐在椅子上一边擦眼泪一边思考了五分钟人生，上一次哭成狗的lgbt电影还是断背山。现在终于感觉，一个很厉害的人过得很惨，比一个很惨的正常人丧多了。', '1最佳soul mate是去掉性吸引力 你仍是完美伴侣  2唯一爱你的方式，是建造一部解决人类所有问题的机器，冠以你名。 卷福又上升了一个新高度，演绎淋漓尽致  结巴天才四星半', '真的很好看…最后简单冷静的几行叙述文字本来我有一种欣慰的感动但准备会心一笑又觉得一种莫名的委屈，然后“噗哧”一声我就哭了出来…真的是五味陈杂啊T~T and thank you for bringing Turing back', '最后她去看望他，拥抱他。他孤独地站在那一排为之奉献一生并恩泽全人类的庞大机器面前说，I’m not alone，never have been。然后伸手抚摸那些柔软的冰冷。它是他的恋人。而谁记得，孤独的孩子，你是造物的恩宠。', '你看缺爷，你继霍金梵高福尔摩斯之后，又接了个高智商神经病，集齐七个就可以召唤神龙让自己变得不那么二缺（或是更二缺）了~听说这片打算冲击奥斯卡，那就坐等缺爷封帝，淡泊明志当然不是问题但是封帝也是件很美好的事啊，就可以叫你缺帝了不是。乳房发育，卧槽那画面太美我不敢看。']"
黑客帝国3：矩阵革命,8.7,279087,"['不管别人怎么说，我觉得这是我看过最完美的系列电影。', '见过太多的才子，才发现都是膜拜的傻子。\n到底有多少的电影有你的影子。', '相对于第一部与第二部，这次的完结篇动作场面和特技场面大幅增加。以表达“和平”为战争的主要目的，并且还有几条感情分支为辅助，以大规模机器人作战和最终一战都堪称完美，也让这个经典的科幻作品画上了完美的休止符。★★★★', '看完之后觉得没看懂于是看别人的剧评，感觉自己好像懂了，但是再看一遍又发现好像有解释不通的地方，于是又找搜索剧评，如此循环往复，还是觉得似懂非懂的一部电影。算了还是欣赏帅帅的基努里维斯就好啦', '以前科幻看得少，不太能理解，现在再捋一捋剧情发现简直是神作！ 可惜了这俩导演后来再没拍过有点口碑的片子了']"
一个叫欧维的男人决定去死,8.8,242260,"['巨人的花园，男主年轻时那副严谨又害羞的样子真是太迷人了。', '内心深处觉得这是宜家广告该有的样子', '笑了哭哭了笑。人老了真的很容易变得“讨人嫌”：我奶奶八十多岁有一次不小心滑倒骨折，之后她每天都在说，我为什么还不死，活着简直就在给大家添麻烦。那时候我回去看她，被她念得头疼。现在她九十好几，以为我还只有十五六岁，她好像记不太清年月，但有时候我又觉得，她其实什么都清楚。', '这部电影的前十分钟就是我们的未来，旁友们。独居，失业，没有另一半，被年轻人嫌弃，想死死不成。', '一个孕妇那么能折腾孩子真的不会掉么😄😄😄']"
你看起来好像很好吃,8.9,235120,"['里面的恐龙都像是一群会走路会说话的龟头', '童年时彩色的果子和森林，迷路时被莫名其妙的青色包围，可以开心吃肉的平原是一片金黄，小甲龙的盔甲粉橙搭配得真奇怪，面对父亲的时刻不知为啥周围变得灰暗，遇见情人日子天空澄净如许，和妈妈告别时下着白茫茫的雪……嗯，感谢妈妈你让我来到这个七彩斑斓的世界。', '不好这么萌 会被吃掉的 o(TヘTo) \r\n\r\n', '从听到山口声音的一刻，就完全代入犬夜叉了。长颈龙们跺脚迎敌，然后全体晕掉——赵大叔说什么来着：你跺你也晕', '一流的制作啊，看哭了']"
无敌破坏王,8.7,361360,"['如果说人设制作配乐什么的是动画的血肉，那创意和情感就是动画的魂。而为什么当初说《勇敢传说》让人失望，因为它虽然将前者做到无可挑剔，但它的后者却弱到爆。《无敌破坏王》游戏机内世界的设定之巧堪比当时的《怪物公司》，而对于主角心理的描摹也令人叫好，小机灵更是遍布全篇。最后我有泪啦。', '正太把御姐，罗莉泡猛男——这真是一个三观尽毁的电玩世界！', 'OMG 在学校看的试映 一定要正式上映的时候再去看一次！！！ 从头到尾满满的都是彩蛋啊啊啊！！！  看到那么多游戏人物都聚在一起就觉得好有爱！！！ 啊各种好有爱！！！ 有机会一定列个Reference的列表出来 UUDDLRLRBA', '如别人说的，确实有点皮克斯乱入迪士尼的意思。靠回忆赚分数的电影。像素游戏、街机回忆，尤其是“上上下下左右左右BA”这种，让我这种长泡游戏厅的人实在无法防御。故事简单有趣还带些温馨感动。角色也可爱，特别是那个小女孩，又萌又坏，萨拉·丝沃曼的配音也棒。今年在影院看过的最喜欢的一部动画。', '蛮赞的哦！当然还是有故事上的不足，但会因为突然地搞笑部分而不会太在意故事。特别喜欢这个‘世界’的处理。比我想象中的好多了。适合80后90后？连我这个不是玩很多游戏的基本上都懂啦所以也无所谓。看完后……牙齿有点疼就是了，不喜欢过分甜和可爱东西的人不一定适宜~']"
